deal_num,tar_status,tar_ent_type,tar_legal_form,tar_incorp_d,tar_bvd_indep,tar_acct_types,tar_filing_type,tar_last_acct_d,tar_acct_pub,acq_status,acq_ent_type,acq_legal_form,acq_incorp_d,acq_bvd_indep,acq_acct_types,acq_filing_type,acq_last_acct_d,acq_acct_pub,ven_status,ven_ent_type,ven_legal_form,ven_incorp_d,ven_bvd_indep,ven_acct_types,ven_filing_type,ven_last_acct_d,ven_acct_pub,tar_name,tar_bvd_id_num,tar_orbis_id_num,acq_name,acq_bvd_id_num,acq_orbis_id_num,ven_name,ven_bvd_id_num,ven_orbis_id_num,tar_incorp_d_year,tar_last_acct_d_year,acq_incorp_d_year,acq_last_acct_d_year,ven_incorp_d_year,ven_last_acct_d_year
2007199234.0,Active,Company,Limited liability company,2015-11-05 00:00:00,D,No recent Unconso.,Local registry filing,2018-12-31,CNY,Active,Company,Joint stock company,1996,A+,Consolidated,Annual report,2025-03-31,CNY,Active,Company,Limited liability company,2009-05-26 00:00:00,D,Unconsolidated,Local registry filing,2022-12-31,CNY,"CHONGQING BEICHI LANDAI AUTOMOTIVE TRANSMISSION CO., LTD",CN9398844902,336704650,"LANDAI TECHNOLOGY GROUP CORP., LTD",CN42624PC,277802710,"BEIJING GEAR CO., LTD",CN9360587142,294479730,2015.0,2018.0,1996.0,2025.0,2009.0,2022.0
1943279344.0,Active,Company,Limited liability company,2014-12-25 00:00:00,D,Limited financial data,Local registry filing,2021-12-31,CNY,Active,Company,Joint stock company,1996-11-12 00:00:00,B+,Consolidated,Annual report,2025-03-31,CNY,Active,Company,Limited liability company,1993-09-27 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,"HUAINING JINNING LOGISTICS CO., LTD",CN9386726357,333345844,"TONGLING NONFERROUS METALS GROUP CO., LTD",CN30894PC,084714271,"ANHUI PORT LOGISTICS CO., LTD",CN9360670555,147383868,2014.0,2021.0,1996.0,2025.0,1993.0,2023.0
1941066561.0,Active,Company,Joint stock company,1999-08-14 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,UAH,Active,Company,Limited liability company,2000-11-10 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,UAH,,,,,,,,,,KOMPANIYA Z UPRAVLINNYA AKTYVAMY SLAVUTYCH INVEST PAT,UA23848885,046238991,YEVROFORMAT PPM TOV,UA31089602,049867953,,,,1999.0,2023.0,2000.0,2023.0,,
1941547463.0,Active,Company,Limited liability company,2019-02-28 00:00:00,D,No recent limited financial data,Local registry filing,2020-12-31,CNY,Active,Company,Joint stock company,2014,B+,Consolidated,Annual report,2024-06-30,CNY,Active,Company,Limited liability company,2016-03-10 00:00:00,B+,Unconsolidated,Local registry filing,2023-12-31,CNY,"SHANDONG LONGXIN FEITE FOOD CO., LTD",CN9487978436,456680836,"BINZHOU LONGXIN TIANRUN FOOD CO., LTD",CN51434PC,335761755,"SHANDONG SHARK FIT HEALTH TECHNOLOGY CO., LTD",CN9396567547,335486254,2019.0,2020.0,2014.0,2024.0,2016.0,2023.0
1941632201.0,Active,Company,Limited liability company,2017-03-01 00:00:00,D,No recent limited financial data,Local registry filing,2020-12-31,CNY,Active,Company,Joint stock company,2006,B+,Consolidated,Annual report,2024-06-30,CNY,,Individuals/Families,,,U,,,,,"INNER MONGOLIA ZHONGDIAN HAOPU ENGINEERING CO., LTD",CN9412148935,431967178,"JIANGSU HASEN ELECTRIC CO., LTD",CN50273PC,314164507,ZHAO GUANGMING,,,2017.0,2020.0,2006.0,2024.0,,
655428.0,Active,Company,Limited liability company - DOO,2000-06-30 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,RSD,Dissolved,Company,Limited liability company - DOO,1991-11-07 00:00:00,-,No recent Unconso.,Local registry filing,2016-12-31,RSD,,Company,,,U,,,,,IMK 29 NOVEMBAR AD,RS08048754,008766248,GUMEL DOO,RS08262136,008769352,AGENCIJA ZA PRIVATIZACIJU REPUBLIKA SRBIJA,RS17354205,083258198,2000.0,2023.0,1991.0,2016.0,,
,,,,,,,,,,Dissolved,Company,Cooperative society,1995-04-28 00:00:00,U,No recent Unconso.,Local registry filing,2007-12-31,RSD,,,,,,,,,,,,,AGRIAKOP DOO,RS17024639,008735311,,,,,,1995.0,2007.0,,
,,,,,,,,,,Dissolved,Company,Limited liability company - DOO,1995-12-29 00:00:00,-,No recent Unconso.,Local registry filing,2009-12-31,RSD,,,,,,,,,,,,,TPU COMPANY DOO,RS08620067,008775561,,,,,,1995.0,2009.0,,
1941227690.0,Active,Company,Limited liability company,2015-07-23 00:00:00,B-,Unconsolidated,Local registry filing,2022-12-31,CNY,Active,Company,Joint stock company,2002,B+,Consolidated,Annual report,2025-03-31,CNY,,Individuals/Families,,,U,,,,,"YANTAI JIGANG PRECISION MACHINERY CO., LTD",CN9397456723,336088469,WUXI YOSHIOKA PRECISION TECHNOLOGY CORPORATION LTD,CN48189PC,319210204,HE NAIYU,,,2015.0,2022.0,2002.0,2025.0,,
1941298322.0,Active,Company,Joint stock company - AD,1962,D,No recent Conso.,Annual report,2019-12-31,RSD,Active,Company,Limited liability company - DOO,2013-01-21 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,RSD,,,,,,,,,,VOJVODINAPUT BACKAPUT AD,RS08113483,008766594,BAUMEISTER DOO,RS20891840,297012407,,,,1962.0,2019.0,2013.0,2023.0,,
646732.0,Unknown,Company,Limited company - A.E.,1997,U,No recent Unconso.,Local registry filing,2007-12-31,EUR,Dissolved (merger or take-over),Company,,1897,-,No recent Conso.,Annual report,2007-12-31,EUR,,,,,,,,,,ELVIPET SA,GR094518845,005146432,ALLATINI SA,GR094002238,005133785,,,,1997.0,2007.0,1897.0,2007.0,,
1907153478.0,Dissolved (liquidation),Company,Joint stock company - K.K.,,-,No recent Unconso.,Local registry filing,2021-03-31,JPY,Active,Company,Public limited company,1993-07-12 00:00:00,B+,Cons. & Uncons.,Annual report,2025-03-31,JPY,,Individuals/Families,,,U,,,,,FOG INC.,JP3020001035081,054328399,NIPPON ICHI SOFTWARE INC.,JP3200001007491,051059506,MR NORIYUKI MUNEKIYO,,,,2021.0,1993.0,2025.0,,
1909020529.0,Dissolved,Company,Private limited company,1961-10-20 00:00:00,-,No recent Unconso.,Local registry filing,2012-08-31,GBP,Dissolved,Company,Private limited company,1962-07-09 00:00:00,-,No recent Unconso.,Local registry filing,2018-08-31,GBP,,Generic,,,U,,,,,NIDUM PRECISION TOOLING LTD,GB00706121,003964814,MAGOR DESIGNS LTD,GB00729227,003968093,RECEIVER,,,1961.0,2012.0,1962.0,2018.0,,
1601426295.0,Active,Company,Joint stock company - AD,1993-11-02 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,RSD,Active,Company,Limited company - A.E.,1919,B+,Consolidated,Annual report,2024-12-31,EUR,,,,,,,,,,EXCELSIOR AD,RS06934218,008748334,LAMPSA HELLENIC HOTELS CO SA,GR000223101000,005133908,,,,1993.0,2023.0,1919.0,2024.0,,
1907056425.0,Active,Company,Private limited company,2009,D,Cons. & Uncons.,Local registry filing,2022-03-31,MYR,Active,Company,Limited liability company,1997,D,Consolidated,Local registry filing,2023-03-31,MYR,,Individuals/Families,,,U,,,,,GPSS GEOTECHNIC SDN BHD,MY875893-K,136907285,G-PILE SISTEM SDN BHD,MY418056-M,098583022,IR LIEW YOKE LOY,,,2009.0,2022.0,1997.0,2023.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR MOHD LABIA BIN SAAD,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,IR WONG MOK FAR,,,,,,,,
2007094407.0,Active,Company,Private limited company,2020-07-07 00:00:00,D,Unconsolidated,Local registry filing,2024-03-31,INR,Active,Company,Public limited company,1995,A+,Consolidated,Annual report,2024-12-31,INR,,Generic,,,U,,,,,GRM FOODKRAFT PVT LTD,IN0039063293,481971515,GRM OVERSEAS LTD,IN33146FI,012602803,SHAREHOLDERS,,,2020.0,2024.0,1995.0,2024.0,,
1601329928.0,Dissolved,Company,Limited liability company - DOO,1994-02-16 00:00:00,-,Unconsolidated,Local registry filing,2023-12-31,RSD,Active,Company,Limited liability company - DOO,1994-01-07 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,RSD,,,,,,,,,,BUDUCNOST AD,RS08577013,008774233,INDUSTRIJA MESA MATIJEVIC DOO,RS08588759,008774545,,,,1994.0,2023.0,1994.0,2023.0,,
2007603823.0,Active,Company,Private limited company - OY,2004-08-25 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,EUR,Active,Company,Public limited company - OYJ,1985,B+,Consolidated,Annual report,2024-12-31,EUR,,Government,,,-,,,,,KUNTALASKENTA OY,FI19112467,035574104,ADMINISTER OYJ,FI05930274,009306326,PIEKSAMAKI CITY,FI01660705,082700090,2004.0,2023.0,1985.0,2024.0,,
1941453666.0,Active,Company,,2011-11-28 00:00:00,D,Unconsolidated,Local registry filing,2021-12-31,CNY,Active,Company,Limited liability company,1995,D,No recent Conso.,Annual report,2019-06-30,CNY,,Individuals/Families,,,U,,,,,"TIANJIN SUFUJU PLASTIC TECHNOLOGY CO., LTD",CN9385694693,276431424,"SHANGHAI LONGDA PLASTIC TECHNOLOGY CO., LTD",CN49924PC,319211025,MR ZHANG YINLONG,,,2011.0,2021.0,1995.0,2019.0,,
1939055284.0,Active,Company,Limited liability company,2017-04-20 00:00:00,U,No recent Unconso.,Local registry filing,2018-12-31,CNY,Active,Company,Limited liability company,2002,D,No recent Conso.,Annual report,2020-06-30,CNY,,Individuals/Families,,,U,,,,,"SHENZHEN WEIMEIDE MATERIAL TECHNOLOGY CO., LTD",CN9367183592,343314408,"SHENZHEN ACHIEVE TECHNOLOGY CO., LTD",CN52712PC,317221048,TANG JIANQIANG,,,2017.0,2018.0,2002.0,2020.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,FAN ZHENG,,,,,,,,
1941334135.0,Active,Company,Joint stock company - SA,2003,D,Consolidated,Annual report,2024-12-31,PLN,Active,Company,Limited company,2018-08-24 00:00:00,D,Unconsolidated,Local registry filing,2022-12-31,EUR,,,,,,,,,,4FUN MEDIA SA,PL015547050,041322389,EPICOM LTD,CYC387925,391684229,,,,2003.0,2024.0,2018.0,2022.0,,
1907106003.0,Active,Company,Private limited company,2011,D,Consolidated,Local registry filing,2023-12-31,THB,Active,Company,Private limited company,2013,A-,No recent Cons. & Uncons.,Local registry filing,2020-12-31,THB,Active,Company,Private limited company,1995,D,Consolidated,Local registry filing,2023-12-31,THB,"MEMITI CO., LTD",TH0105554085490,112760833,"ONE ENTERPRISE CO., LTD, THE",TH0105556143624,237534832,"GMM TV CO., LTD",TH0105538092304,017576851,2011.0,2023.0,2013.0,2020.0,1995.0,2023.0
222400.0,Active,Company,Limited liability company - SRL,1999-01-22 00:00:00,D,Unconsolidated,Local registry filing,2024-12-31,EUR,Dissolved (merger or take-over),Company,Joint stock company - SPA,1987,-,No recent Conso.,Annual report,2018-09-30,EUR,,,,,,,,,,DATAFOX SRL,IT02260330481,009484674,CAD IT SPA,IT01992770238,005373386,,,,1999.0,2024.0,1987.0,2018.0,,
1907202279.0,Dissolved,Company,Limited liability company,2011-03-15 00:00:00,-,No recent Unconso.,Local registry filing,2016-12-31,CNY,Active,Company,Joint stock company,2003,D,Consolidated,Annual report,2025-03-31,CNY,,Individuals/Families,,,U,,,,,"HANGZHOU BOHONG ENVIRONMENTAL TECHNOLOGY ENGINEERING CO., LTD",CN9382552268,274389795,"ZHEJIANG ZONE-KING ENVIRONMENTAL SCITECH CO., LTD",CN45076PC,269957876,MR XIA SIDONG,,,2011.0,2016.0,2003.0,2025.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MS ZHOU ZHUMEI,,,,,,,,
1941268357.0,Dissolved,Company,Joint stock company - d.d.,2002-06-05 00:00:00,-,Unconsolidated,Local registry filing,2021-12-31,EUR,Active,Company,Joint stock company - d.d.,1997-07-02 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,EUR,,,,,,,,,,TELEKOMUNIKACIJSKI SISTEM RADVANJE PEKRE LIMBUS DD,SI1552538,009001816,"A1 SLOVENIJA, TELEKOMUNIKACIJSKE STORITVE DD",SI1196332,006304771,,,,2002.0,2021.0,1997.0,2023.0,,
506411.0,Active,Company,Public limited company,1904,A+,Consolidated,Annual report,2024-12-31,EUR,Active,Company,One-person company with limited liability - EURL,1999-01-13 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,EUR,,,,,,,,,,BILLON SA,FR395062540,003562376,F2 CONSULTING SAS,FR421521204,003766746,,,,1904.0,2024.0,1999.0,2023.0,,
1601400996.0,Dissolved,Company,Private limited company - ZRT,2000-10-09 00:00:00,-,No recent Unconso.,Local registry filing,2020-01-28,HUF,Active,Company,Limited liability company - KFT,1996-09-16 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,HUF,,,,,,,,,,TVNETWORK TELEKOMMUNIKACIOS SZOLGALTATO NYRT,HU12541937,006653525,DIGI TAVKOZLESI ES SZOLGALTATO KFT,HU12175136,006642060,,,,2000.0,2020.0,1996.0,2023.0,,
1941075943.0,Active,Company,Limited liability company,2012-08-21 00:00:00,D,No recent Unconso.,Local registry filing,2017-12-31,CNY,Active,Company,Joint stock company,2004,B+,No recent Conso.,Annual report,2021-06-30,CNY,Dissolved,Company,Limited liability company,2015-01-29 00:00:00,-,Limited financial data,Local registry filing,2021-12-31,CNY,"SHANGHAI HANYUN NETWORK TECHNOLOGY CO., LTD",CN9382356110,274254964,"SHANDONG LCANG INTERNATIONAL LOGISTICS CO., LTD",CN52093PC,317220496,"SHANGHAI RONGYUN BUSINESS CONSULTING CO., LTD",CN9391003657,278936079,2012.0,2017.0,2004.0,2021.0,2015.0,2021.0
191080.0,Dissolved,Company,Private limited company,1998-11-11 00:00:00,-,No recent Cons. & Uncons.,Local registry filing,2003-09-30,GBP,Dissolved,Company,Limited company,1988,-,No recent Conso.,Annual report,2008-09-30,GBP,,,,,,,,,,ECC DISTRIBUTION LTD,GB03665669,004824056,ABACUS GROUP PLC,GB02278260,004245129,,,,1998.0,2003.0,1988.0,2008.0,,
1941276643.0,Active,Company,Limited liability company,2010-09-03 00:00:00,B+,No recent limited financial data,Local registry filing,2020-12-31,CNY,Active,Company,Joint stock company,2002,D,Consolidated,Annual report,2024-06-30,CNY,Active,Company,Limited liability company,2004-08-10 00:00:00,B+,No recent Unconso.,Local registry filing,2014-12-31,CNY,"DALIAN TECHIND MARINE TECHNOLOGIES CO., LTD",CN9382039623,274051302,"TIANJIN HAIRUN MARINE TECHNICAL CO., LTD",CN48143PC,319219336,"DALIAN BLUE SHIELD MARINE SAFETY SERVICE CO., LTD",CN9363858651,300983243,2010.0,2020.0,2002.0,2024.0,2004.0,2014.0
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,WANG WEIYUAN,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,ZHAO YU,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,WANG WEIWU,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,WANG WEIZENG,,,,,,,,
1909088979.0,Dissolved,Company,Private limited liability company - AB,2011-12-01 00:00:00,-,No recent Unconso.,Local registry filing,2013-12-31,SEK,Active,Company,Private limited liability company - AB,2007,D,Consolidated,Annual report,2022-12-31,SEK,,,,,,,,,,EUROCON STOCKHOLM AB,SE5568775182,128721542,EUROCON CONSULTING AB,SE5567363188,050975348,,,,2011.0,2013.0,2007.0,2022.0,,
1907189670.0,Active,Company,Limited liability company,2003-09-08 00:00:00,D,No recent Unconso.,Local registry filing,2020-12-31,CNY,Active,Company,Joint stock company,2001,B+,Consolidated,Annual report,2025-03-31,CNY,,Individuals/Families,,,U,,,,,"DONGGUAN JINHUI POWER TECHNOLOGY CO., LTD",CN9360541709,142946213,"GUANGDONG LIWANG NEW ENERGY CO., LTD",CN42804PC,230848549,MS WANG XUEMEI,,,2003.0,2020.0,2001.0,2025.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR ZOU BINZHUANG,,,,,,,,
1941144794.0,Active,Company,Closed joint stock company,1966-10-05 00:00:00,C,Unconsolidated,Local registry filing,2023-12-31,BRL,Active,Company,Public limited company,1966-08-19 00:00:00,B+,Consolidated,Annual report,2025-03-31,BRL,,Government,,,-,,,,,COMPANHIA ENERGETICA DO PIAUI,BR06840748000189,010093207,CENTRAIS ELETRICAS BRASILEIRAS SA,BR00001180000126,006739747,GOVERNMENT OF BRAZIL,BR*J00S3030,,1966.0,2023.0,1966.0,2025.0,,
,,,,,,,,,,Active,Company,Public limited company,1999,A+,Consolidated,Annual report,2025-03-31,BRL,,,,,,,,,,,,,EQUATORIAL ENERGIA SA,BR03220438000173,015876788,,,,,,1999.0,2025.0,,
1601191233.0,Dissolved (bankruptcy),Company,"Limited company, simplified - SAS",1995-10-18 00:00:00,-,No recent Unconso.,Local registry filing,2009-12-31,EUR,Active (insolvency proceedings),Company,"Limited company, simplified - SAS",2005-06-10 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,EUR,,,,,,,,,,INDUCOM,FR402750343,003617885,HOLDING MICHAUD DÉVELOPPEMENT,FR482876521,016547416,,,,1995.0,2009.0,2005.0,2023.0,,
1909103254.0,Dissolved,Company,One-person company with limited liability - SLU,1997-01-01 00:00:00,-,Unconsolidated,Local registry filing,2021-12-31,EUR,Dissolved,Company,Joint stock company - ab,1997,-,No recent Conso.,Annual report,2015-09-30,EUR,,,,,,,,,,ADMINISTRACIONES SANTAPOLA SL,ESB53159968,018528208,CITY SERVICE AB,LT123905633,005381060,,,,1997.0,2021.0,1997.0,2015.0,,
1909584956.0,Active,Company,Limited liability company - SRL,2001-07-04 00:00:00,B+,Unconsolidated,Local registry filing,2024-12-31,EUR,Active,Company,Joint stock company - SPA,1989-05-31 00:00:00,D,Cons. & Uncons.,Local registry filing,2024-09-30,EUR,Dissolved,Company,Limited liability company - SRL,2001-05-16 00:00:00,-,Unconsolidated,Local registry filing,2022-12-31,EUR,ARTIGIANBROKER SRL,IT03207790969,059152818,ASSITECA SPA,IT09743130156,049564199,HONEYCOMB SRL,IT01820350039,012227098,2001.0,2024.0,1989.0,2024.0,2001.0,2022.0
1907217793.0,Active,Company,Limited liability company,2003-08-20 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,Active,Company,Joint stock company,2001,B+,Consolidated,Annual report,2025-03-31,CNY,Active,Company,Limited liability company,2000-06-18 00:00:00,D,Cons. & Uncons.,Local registry filing,2023-12-31,CNY,"BEIJING HUALU YIDONG TECHNOLOGY DEVELOPMENT CO., LTD",CN9360943750,147431045,"BEIJING E-HUALU INFORMATION TECHNOLOGY CO., LTD",CN40423PC,112150017,"CHINA HUALU GROUP CO., LTD",CN9360247013,012151354,2003.0,2023.0,2001.0,2025.0,2000.0,2023.0
1943310410.0,Dissolved (merger or take-over),Company,Joint stock company - K.K.,,-,No recent limited financial data,Local registry filing,2021-03-31,JPY,Active,Company,Public limited company,2000,A+,Cons. & Uncons.,Annual report,2024-09-30,JPY,Active,Company,Joint stock company - K.K.,2000-09-01 00:00:00,D,Limited financial data,Local registry filing,2024-03-31,JPY,CYBAX INC.,JP7010001075612,001896792,RISKMONSTER.COM,JP5010001075531,011944027,"RISMON BUSINESS PORTAL CO.,LTD",JP9010001122528,011943531,,2021.0,2000.0,2024.0,2000.0,2024.0
1601394935.0,Active,Company,Private limited company - OY,1998-03-24 00:00:00,D,Unconsolidated,Local registry filing,2024-12-31,EUR,Active,Company,Public limited company,1999-03-25 00:00:00,B+,Consolidated,Annual report,2024-12-31,GBP,,,,,,,,,,MEDIRADIX OY,FI15956734,013973516,EMPRESARIA GROUP PLC,GB03743194,004872317,,,,1998.0,2024.0,1999.0,2024.0,,
,Dissolved,Company,Private limited company - O,2004-06-17 00:00:00,-,No recent Unconso.,Local registry filing,2014-12-31,EUR,,,,,,,,,,,,,,,,,,,MEDIRADIX OÜ,EE11050969,015126641,,,,,,,2004.0,2014.0,,,,
1941660459.0,Active,Company,Limited liability company - Sp. z.o.o.,2013,D,Unconsolidated,Local registry filing,2023-12-31,PLN,Active,Company,Joint stock company - SA,2004,D,Cons. & Uncons.,Annual report,2024-12-31,PLN,,,,,,,,,,RSY SP ZOO,PL281480456,161799014,SUNDRAGON SA,PL519608560,078965987,,,,2013.0,2023.0,2004.0,2024.0,,
1909419908.0,Dissolved (merger or take-over),Company,Private limited liability company - AB,2014-11-01 00:00:00,-,No recent Unconso.,Local registry filing,2016-12-31,SEK,Active,Company,Public limited liability company - AB publikt,2010,A+,Consolidated,Annual report,2024-12-31,SEK,,Individuals/Families,,,U,,,,,CAMIT COMMUNICATION AB,SE5569899486,196214268,TOURN INTERNATIONAL AB,SE5568007461,099345648,MS VANESSA BEHNAM,,,2014.0,2016.0,2010.0,2024.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MS HANNI ASKEBRIS,,,,,,,,
,,,,,,,,,,,,,,,,,,,Dissolved (merger or take-over),Company,Private limited liability company - AB,2010-12-23 00:00:00,-,Unconsolidated,Local registry filing,2023-04-30,SEK,,,,,,,REBECCA STELLA AB,SE5568356975,109441774,,,,,2010.0,2023.0
1941313855.0,Active,Company,Limited liability company,2003-11-24 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,Active,Company,Limited liability company,2010,D,No recent Conso.,Annual report,2019-06-30,CNY,,Individuals/Families,,,U,,,,,"CHANGXING HUABAO PET TOYS CO., LTD",CN9360030494,047931609,"CHANGXING MINGWANG RUBBER & PLASTIC TECHNOLOGIES CO., LTD",CN49401PC,317220117,LIU RUNHONG,,,2003.0,2023.0,2010.0,2019.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,ZHOU JIANMIN,,,,,,,,
1907201473.0,Active,Company,Limited liability company,2015-07-20 00:00:00,U,No recent limited financial data,Local registry filing,2018-12-31,CNY,Active,Company,Joint stock company,1998,A+,Consolidated,Annual report,2024-06-30,CNY,,Individuals/Families,,,U,,,,,"GUANGZHOU XUANYUAN YUNHAN INFORMATION & TECHNOLOGY CO., LTD",CN9367150022,288963891,"GUANGDONG XUANYUAN NETWORK AND TECHNOLOGY CO., LTD",CN41540PC,191991176,MR LI KAIFENG,,,2015.0,2018.0,1998.0,2024.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR SONG ZHONGQIU,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR REN TONGFU,,,,,,,,
1941100975.0,Active,Company,Limited liability company - Sp. z.o.o.,2015,D,Unconsolidated,Local registry filing,2023-12-31,PLN,Active,Company,Limited liability company - Sp. z.o.o.,2007,D,Unconsolidated,Local registry filing,2023-12-31,PLN,Active,Company,Joint stock company - SA,1980,B,Cons. & Uncons.,Annual report,2024-12-31,PLN,POLENERGIS SP ZOO,PL361892467,239446824,POLFINANCE SP ZOO,PL020555923,083130786,DR FINANCE SA,PL140791036,071150131,2015.0,2023.0,2007.0,2023.0,1980.0,2024.0
,Active,Company,Limited liability company - Sp. z.o.o.,2010,D,Unconsolidated,Local registry filing,2023-12-31,PLN,,,,,,,,,,Active,Company,Joint stock company - SA,1980,B,Cons. & Uncons.,Annual report,2024-12-31,PLN,POLDEVELOPMENT SP ZOO,PL021161669,188085007,,,,DR FINANCE SA,PL140791036,071150131,2010.0,2023.0,,,1980.0,2024.0
1601341593.0,Active,Company,Limited liability company - DOO,1998-12-31 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,RSD,Active,Company,Limited liability company - DOO,2000-08-14 00:00:00,D,Unconsolidated,Local registry filing,2024-12-31,RSD,,,,,,,,,,DUNAV FILM AD,RS07026552,008749864,NELT CO DOO,RS17304712,012046348,,,,1998.0,2023.0,2000.0,2024.0,,
1601153208.0,Active,Company,Limited liability company - d.o.o.,2006-04-01 00:00:00,U,Unconsolidated,Local registry filing,2023-12-31,BAM,Active,Company,Bank,1994-07-27 00:00:00,B+,Cons. & Uncons.,Annual report,2025-03-31,EUR,,,,,,,,,,PLAN AD,BA4401576460006,030455191,NOVA LJUBLJANSKA BANKA DD,SI5860571,035667624,,,,2006.0,2023.0,1994.0,2025.0,,
,,,,,,,,,,Active,Company,Corporation,2006,D,Unconsolidated,Annual report,2024-12-31,BAM,,,,,,,,,,,,,NLB RAZVOJNA BANKA AD,BA4401679860207,013905419,,,,,,2006.0,2024.0,,
2007982586.0,Active,Company,Private limited company,2019-10-01 00:00:00,B+,Unconsolidated,Local registry filing,2024-03-31,INR,Active,Company,Public limited company,2010,B+,Consolidated,Annual report,2024-12-31,INR,,Generic,,,U,,,,,OCEAN PROTEINS PVT LTD,IN0021738652,466452405,MUKKA PROTEINS LTD,IN625157FI,617142203,SHAREHOLDERS,,,2019.0,2024.0,2010.0,2024.0,,
1943211049.0,Active,Company,Private limited company,1965-08-16 00:00:00,D,Unconsolidated,Local registry filing,2024-03-31,INR,Active,Company,Public limited company,1990-04-02 00:00:00,A+,Cons. & Uncons.,Annual report,2025-03-31,INR,,,,,,,,,,SIDWAL REFRIGERATION INDUSTRIES PVT LTD,IN0013530276,222807306,AMBER ENTERPRISES INDIA LTD,IN104784FI,112697744,,,,1965.0,2024.0,1990.0,2025.0,,
1907235213.0,Active,Company,Private limited company,2014,D,Consolidated,Local registry filing,2023-12-31,THB,Active,Company,Public limited company,2009,B+,Consolidated,Annual report,2025-03-31,THB,,Generic,,,U,,,,,"GUNKUL LED LIGHTING CO., LTD",TH0105557054781,187430435,GUNKUL ENGINEERING PCL,TH0107552000146,097247398,SHAREHOLDER,,,2014.0,2023.0,2009.0,2025.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR KHANAPHAT JIRAKASEMPHONG,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MS PIYAPORN JIRAKASEMPHONG,,,,,,,,
2007568709.0,Active,Company,Private limited company,2015-05-11 00:00:00,D,Unconsolidated,Local registry filing,2023-06-30,SGD,Active,Company,Private limited company,2014-11-12 00:00:00,D,No recent Unconso.,Local registry filing,2017-10-31,SGD,,Company,,,U,,,,,ICS FUNDING PTE LTD,SG201512627C,350108180,SME GLOBAL FUNDING PTE LTD,SG201433917C,350091406,CREDIT INTELLIGENCE (SINGAPORE) HOLDINGS LTD,KY*110345587517,559630453,2015.0,2023.0,2014.0,2017.0,,
1943118416.0,Active,Company,Private limited company,2005-08-17 00:00:00,D,Unconsolidated,Local registry filing,2024-06-30,SGD,Active,Company,Public limited company by shares,2018,B+,Consolidated,Annual report,2024-12-31,SGD,Active,Company,Public limited company by shares,2014,D,Consolidated,Annual report,2024-11-30,SGD,HMC MEDICAL PTE LTD,SG200511317D,349842321,SINGAPORE PAINCARE HOLDINGS PTE LTD,SG201843233N,395954606,HC SURGICAL SPECIALISTS LTD,SG201533429G,306849082,2005.0,2024.0,2018.0,2024.0,2014.0,2024.0
2007122561.0,Active,Company,Private limited company,2017-05-16 00:00:00,D,Unconsolidated,Local registry filing,2024-03-31,INR,Active,Company,Public limited company,1995,A+,Consolidated,Annual report,2024-12-31,INR,,Individuals/Families,,,U,,,,,PRECISO METALL PVT LTD,IN0016659277,343724163,KRANTI INDUSTRIES LTD,IN937604FI,155403477,MR VIVEK NILKANTH DESHMUKH,,,2017.0,2024.0,1995.0,2024.0,,
