unnamed__0,deal_num,acq_name,acq_country_code,tar_name,tar_country_code,deal_type,deal_status,deal_value,last_deal_status_date,deal_headline,deal_type__1,deal_status__1,deal_value__1,tar_name__1,tar_country_code__1,tar_busi_descr,tar_bvd_id_num,tar_orbis_id_num,acq_name__1,acq_country_code__1,acq_busi_descr,acq_bvd_id_num,acq_orbis_id_num,gr_acq_name,gr_acq_country_code,gr_acq_busi_descr,gr_acq_bvd_id_num,gr_acq_orbis_id_num,ven_name,ven_country_code,ven_busi_descr,ven_bvd_id_num,ven_orbis_id_num,gr_ven_name,gr_ven_country_code,gr_ven_busi_descr,gr_ven_bvd_id_num,gr_ven_orbis_id_num,regulatory_body_name,regulatory_body_country,type_of_deal_opportunity
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR LIANG LIZHANG,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR LIANG XIAOYU,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR MI ZEHUA,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR WU LINCHANG,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR LU YUREN,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR LIANG JIANPING,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR FU WENBAO,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR YUAN JIANGPING,CN,Individual,,,,,,,,,,
12579.0,1909038472.0,"HYUNDAI MOTOR CO., LTD",KR,HYUNDAI MOTOR MANUFACTURING CZECH SRO,CZ,Acquisition increased from 100% to 100%,Completed,71490.7657760873,39469.0,Hyundai Motor Manufacturing Czech increases its capital,Acquisition increased from 100% to 100%,Completed,71490.7657760873,HYUNDAI MOTOR MANUFACTURING CZECH SRO,CZ,Motor vehicle manufacturer,CZ27773035,50534742.0,"HYUNDAI MOTOR CO., LTD",KR,"Automobile manufacturer, Industrial truck manufacturer, Motor vehicle parts manufacturer, Motor vehicles dealership services",KR1101110085450,6530379.0,,,,,,,,,,,,,,,,,,
12580.0,1943180255.0,"SUZHOU GOOD-ARK ELECTRONICS CO., LTD",CN,"SUZHOU JINGYIN NEW MATERIALS CO., LTD",CN,Acquisition increased from 54.8% to 100%,Completed,71488.3335686207,44155.0,CSRC approves Suzhou Good-Ark acquires stake in Suzhou Jingyin New Materials,Acquisition increased from 54.8% to 100%,Completed,71488.3335686207,"SUZHOU JINGYIN NEW MATERIALS CO., LTD",CN,"Silver electronic pastes manufacturer, Solar power materials manufacturer",CN9381720477,273813800.0,"SUZHOU GOOD-ARK ELECTRONICS CO., LTD",CN,Diodes and diode chip manufacturer,CN31639PC,12148525.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,China Securities Regulatory Commission,China,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KUNSHAN SHUANGYU INVESTMENT ENTERPRISE (LP),CN,Fund,CN9452413106,393703699.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SUZHOU CANADIAN SOLAR CO., LTD",CN,Solar cells manufacturer,CN9360461136,142896348.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS TANG ZAINAN,,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR WANG SHAN,,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR ZHOU XINSHAN,,Individual,,,,,,,,,,
12581.0,1943009781.0,"SHANGHAI MODERN PHARMACEUTICAL CO., LTD",CN,"SHANGHAI MODERN PHARMACEUTICAL HAIMEN CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,71472.9791302372,43829.0,Shanghai Modern Pharmaceutical injects capital in Shanghai Modern Pharmaceutical Haimen,Acquisition increased from 100% to 100%,Completed Assumed,71472.9791302372,"SHANGHAI MODERN PHARMACEUTICAL HAIMEN CO., LTD",CN,Pharmaceutical intermediates manufacturer,CN9380102255,272750058.0,"SHANGHAI MODERN PHARMACEUTICAL CO., LTD",CN,"Pharmaceutical research services, Pharmaceuticals manufacturer",CN31268PC,9870940.0,,,,,,,,,,,,,,,,,,
12582.0,1601381967.0,SAHAVIRIYA STEEL INDUSTRIES PCL,TH,SAHAVIRIYA STEEL INDUSTRIES UK LTD,GB,Acquisition increased from 100% to 100%,Completed,71451.0,41085.0,Sahaviriya Steel Industries PCL invests in its wholly-owned subsidiary Sahaviriya Steel Industries UK,Acquisition increased from 100% to 100%,Completed,71451.0,SAHAVIRIYA STEEL INDUSTRIES UK LTD,GB,Iron and steel manufacturer,GB07381674,85027258.0,SAHAVIRIYA STEEL INDUSTRIES PCL,TH,Hot rolled steel coil manufacturer,TH0107537000688,6532173.0,,,,,,,,,,,,,,,,,,
12583.0,1601118634.0,ABENGOA SA,ES,BIOCARBURANTES DE CASTILLA Y LEON SA,ES,Acquisition increased from 50% to 100%,Completed,71434.7244213932,40080.0,Abengoa acquires full control of Biocarburantes de Castilla y León,Acquisition increased from 50% to 100%,Completed,71434.7244213932,BIOCARBURANTES DE CASTILLA Y LEON SA,ES,Bioethanol producer,ESA91079715,6800719.0,ABENGOA SA,ES,"Aluminium and zinc recycling services, Energy and agricultural sector nformation systems manufacturer, Energy infrastructure construction services, Energy technology developer, Energy, water and IT sector engineering services, Industrial waste management services, Information systems installation services, Information systems manufacturer, Solar power, biofuels and thermal energy producer, Water treatment services",ESA41002288,3022135.0,,,,,,EBRO PULEVA SA,ES,"Dairy products producer, Pasta and rice producer",ESA47412333,3027602.0,,,,,,,,
12584.0,1907196879.0,SKC LTD,KR,SKC HAAS DISPLAY FILMS INC.,KR,Acquisition increased from 49% to 100%,Completed Assumed,71417.480989424,42916.0,SKC to acquire remaining stake in SKC Haas Display Films,Acquisition increased from 49% to 100%,Completed Assumed,71417.480989424,SKC HAAS DISPLAY FILMS INC.,KR,"LCD optical films and high performance prism sheets manufacturer, Optical filters manufacturer",KR1615110225312,58670715.0,SKC LTD,KR,"Chemical manufacturer holding company, Photovoltaic materials manufacturer holding company, Polyester film manufacturing holding company",KR1301110001585,7306720.0,,,,,,"DOW CHEMICAL COMPANY, THE",US,"Chemical products manufacturer, Plastic products manufacturer",US381285128,3605.0,,,,,,,,
12585.0,591738.0,ART & FRAGRANCE SA,CH,LALIQUE SA,FR,Acquisition 100%,Completed,71407.7528417371,39492.0,Art & Fragrance acquires Lalique,Acquisition 100%,Completed,71407.7528417371,LALIQUE SA,FR,Glassware manufacturer,FR775667736,3882369.0,ART & FRAGRANCE SA,CH,"Fragrances manufacturer, Global perfume brands management services",CHCHE101234110,35555599.0,,,,,,POCHET SAS,FR,Glassware manufacturer,FR572059517,3853326.0,,,,,,,,
12586.0,64965.0,STET SPA,IT,EMPRESA NACIONAL DE TELECOMUNICACIONES SA,CL,Acquisition unknown stake %,Completed,71400.0,36675.0,Chilquinta and STET acquires a stake in Empresa Nacional de Telecomunicaciones,Acquisition unknown stake %,Completed,71400.0,EMPRESA NACIONAL DE TELECOMUNICACIONES SA,CL,"Cable television services, Internet broadband telecommunications services, Mobile telecommunications services",CL925800007,6740112.0,STET SPA,IT,Telecommunications operator,,,,,,,,,,,,,,,,,,,,
,,CHILQUINTA SA,CL,,,,,,,,,,,,,,,,CHILQUINTA SA,CL,"Electricity distributer, Gas distributer, Telecommunications services",CL968135201,6532592.0,,,,,,,,,,,,,,,,,,
12587.0,120047.0,DONALDSON COMPANY INC.,US,ULTRAFILTER INTERNATIONAL AG,DE,Acquisition 100%,Completed,71393.1581556767,37452.0,Donaldson  acquires Ultrafilter,Acquisition 100%,Completed,71393.1581556767,ULTRAFILTER INTERNATIONAL AG,DE,Industrial filter manufacturer and distributor,DE*770444018,48993214.0,DONALDSON COMPANY INC.,US,"Automotive filters manufacturer, Industrial filtration systems manufacturer",US410222640,40456.0,,,,,,,,,,,,,,,,,,
12588.0,1909294947.0,NUTRITION & SANTE SASU,FR,BIOCENTURY SL,ES,Acquisition 100%,Completed,71379.4416520968,42340.0,Nutrition & Sante completes acquisition of Bicentury from Agrolimen,Acquisition 100%,Completed,71379.4416520968,BIOCENTURY SL,ES,Health and functional food manufacturer,ESB62020995,3142681.0,NUTRITION & SANTE SASU,FR,"Homogenetic food supplements manufacturer, Homogenetic pharmaceuticals manufacturer",FR720801497,3876459.0,,,,,,AGROLIMEN SA,ES,"Consumer goods manufacturer holding company, Food producer holding company, Pet food producer holding company",ESA62038633,3038339.0,,,,,,,,
12589.0,1907237449.0,STEADFAST GROUP LTD,AU,WHITBREAD ASSOCIATES PTY LTD,AU,Acquisition 100%,Completed Assumed,71368.0469246441,43077.0,Steadfast Group to acquire Whitebread Insurance Group,Acquisition 100%,Completed Assumed,71368.0469246441,WHITBREAD ASSOCIATES PTY LTD,AU,General insurance broker,AU005490228,178233057.0,STEADFAST GROUP LTD,AU,Insurance brokerage services,AU073659677,160072037.0,,,,,,,,,,,,,,,,,,
,,,,AXIS UNDERWRITING SERVICES PTY LTD,AU,,,,,,,,,AXIS UNDERWRITING SERVICES PTY LTD,AU,"General insurance broking services, Property insurance underwriter",AU090508142,178508195.0,,,,,,,,,,,,,,,,,,,,,,,
12590.0,1943008774.0,"HEFEI GUOXUAN HIGH-TECH POWER ENERGY CO., LTD",CN,"HEFEI GUOXUAN BATTERY MATERIALS CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,71364.7446421739,43822.0,Hefei Guoxuan High-Tech Power Energy to inject capital in Hefei Guoxuan Battery Materials,Acquisition increased from 100% to 100%,Completed Assumed,71364.7446421739,"HEFEI GUOXUAN BATTERY MATERIALS CO., LTD",CN,Lithium battery manufacturer,CN9367123956,257287901.0,"HEFEI GUOXUAN HIGH-TECH POWER ENERGY CO., LTD",CN,Automotive and other storage battery manufacturer,CN9370893283,261497570.0,,,,,,,,,,,,,,,,,,
12591.0,1943008766.0,"HEFEI GUOXUAN HIGH-TECH POWER ENERGY CO., LTD",CN,"NANJING GUOXUAN BATTERY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,71364.7446421739,43822.0,Hefei Guoxuan High-Tech Power Energy to inject capital in Nanjing Guoxuan Battery,Acquisition increased from 100% to 100%,Completed Assumed,71364.7446421739,"NANJING GUOXUAN BATTERY CO., LTD",CN,"Lithium battery manufacturer, New energy technology developer",CN9367147045,301191774.0,"HEFEI GUOXUAN HIGH-TECH POWER ENERGY CO., LTD",CN,Automotive and other storage battery manufacturer,CN9370893283,261497570.0,,,,,,,,,,,,,,,,,,
12592.0,1943008764.0,"HEFEI GUOXUAN HIGH-TECH POWER ENERGY CO., LTD",CN,"QINGDAO GUOXUAN BATTERY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,71364.7446421739,43822.0,Hefei Guoxuan High-Tech Power Energy to inject capital in Qingdao Guoxuan Battery,Acquisition increased from 100% to 100%,Completed Assumed,71364.7446421739,"QINGDAO GUOXUAN BATTERY CO., LTD",CN,Lithium battery manufacturer,CN9367165721,307894296.0,"HEFEI GUOXUAN HIGH-TECH POWER ENERGY CO., LTD",CN,Automotive and other storage battery manufacturer,CN9370893283,261497570.0,,,,,,,,,,,,,,,,,,
12593.0,62185.0,TELECOM ITALIA SPA (OLD),IT,EMPRESA NACIONAL DE TELECOMUNICACIONES SA,CL,Acquisition increased from 47.8% to 51%,Completed,71325.0,36672.0,Mr Sebastian Pinera sells stake in Empresa Nacional de Telecomunicaciones,Acquisition increased from 47.8% to 51%,Completed,71325.0,EMPRESA NACIONAL DE TELECOMUNICACIONES SA,CL,"Cable television services, Internet broadband telecommunications services, Mobile telecommunications services",CL925800007,6740112.0,TELECOM ITALIA SPA (OLD),IT,Telecommunications operator,IT00471850016,5351725.0,,,,,,MR SEBASTIAN PINERA,CL,Individual,,,,,,,,,,
,,CHILQUINTA SA,CL,,,,,,,,,,,,,,,,CHILQUINTA SA,CL,"Electricity distributer, Gas distributer, Telecommunications services",CL968135201,6532592.0,,,,,,,,,,,,,,,,,,
12594.0,196864.0,"FAIRCHILD CORPORATION, THE",US,INTERSPORT FASHIONS WEST INC.,US,Acquisition,Completed,71324.9516441006,38112.0,Fairchild buys three units from Eurobike,Acquisition,Completed,71324.9516441006,INTERSPORT FASHIONS WEST INC.,US,Motorcycle clothing retailer and manufacturer,US*190521522446,587639.0,"FAIRCHILD CORPORATION, THE",US,"Motorcycle apparel and protective clothing manufacturer, Motorcycle apparel and protective clothing retailer",US340728587,49986716.0,,,,,,EUROBIKE AG,DE,Motorbike clothing and accessories retailer,DE5050166891,2533505.0,,,,,,,,
,,,,HEIN GERICKE HOLDING GMBH,DE,,,,,,,,,HEIN GERICKE HOLDING GMBH,DE,Motorcycle clothing manufacturer and retailer,DE5050450327,58609699.0,,,,,,,,,,,RECEIVER,,Receiver,,,,,,,,,,
,,,,POLO EXPRESSVERSAND GESELLSCHAFT FÜR MOTORRADBEKLEIDUNG UND SPORTSWEAR MBH,DE,,,,,,,,,POLO EXPRESSVERSAND GESELLSCHAFT FÜR MOTORRADBEKLEIDUNG UND SPORTSWEAR MBH,DE,Motorcycle clothing retailer,DE5050180833,2533729.0,,,,,,,,,,,EUROBIKE AG,DE,Motorbike clothing and accessories retailer,DE5050166891,2533505.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECEIVER,,Receiver,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUROBIKE AG,DE,Motorbike clothing and accessories retailer,DE5050166891,2533505.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECEIVER,,Receiver,,,,,,,,,,
12595.0,1941276373.0,TMK-ARTROM SA,RO,TMK-RESITA SA,RO,Acquisition 99.99%,Completed,71322.0863742641,43465.0,TMK-Artrom acquires a stake in CSR SA,Acquisition 99.99%,Completed,71322.0863742641,TMK-RESITA SA,RO,Iron and steel manufacturer,RO1064207,7406861.0,TMK-ARTROM SA,RO,Seamless pipes manufacturer,RO1510210,5876061.0,,,,,,TMK EUROPE GMBH,DE,Pipes and steel products wholesaler,DE5050689924,125725873.0,,,,,,,,
12596.0,1000011735.0,GUILIN TOURISM CORPORATION LTD,CN,GUILIN LIJIANG WATERFALL HOTEL,CN,Acquisition 100%,Completed Assumed,71317.1745911158,40145.0,Guilin Tourism Corporation to buy Guilin Lijiang Waterfall Hotel,Acquisition 100%,Completed Assumed,71317.1745911158,GUILIN LIJIANG WATERFALL HOTEL,CN,Hotel operator,,,GUILIN TOURISM CORPORATION LTD,CN,"Car rental services, Tour operator, Travel agency services",CN30474PC,8116928.0,,,,,,GUILIN TOURISM DEVELOPMENT CORPORATION,,"Hotel operator, Taxi services, Tourism attraction developer and operator, Tourist transportation, Travel agency services",,,,,,,,(State-owned) Assets Supervision and Administration Commission (SASAC),China,
12597.0,2007346911.0,"HOLITECH TECHNOLOGY CO., LTD",CN,"SHENZHEN HOLITECH OPTOELECTRONIC CO., LTD",CN,Acquisition increased from 78.01% to 100%,Completed Assumed,71315.4985905422,45564.0,Holitech Technology to acquire stake in Shenzhen Holitech Optoelectronic from ABC Financial Asset Investment,Acquisition increased from 78.01% to 100%,Completed Assumed,71315.4985905422,"SHENZHEN HOLITECH OPTOELECTRONIC CO., LTD",CN,"Lithium ion storage batteries and other materials wholesaler, Solar cell modules wholesaler",CN9360297306,74101986.0,"HOLITECH TECHNOLOGY CO., LTD",CN,"Copper foil with glue manufacturer, LCD, LCM display module and flexible circuit board manufacturer",CN31868PC,50575210.0,,,,,,"ABC FINANCIAL ASSET INVESTMENT CO., LTD",CN,"Asset management services, Investment services",CN9454089726,402471821.0,,,,,,,,
12598.0,1907240641.0,HAYLEYS PLC,LK,SINGER SRI LANKA PLC,LK,Acquisition 61.73%,Completed,71311.2754010674,42993.0,Hayleys and subsidiaries acquire majority stake in Singer Sri Lanka from Retail Holdings (Sri Lanka),Acquisition 61.73%,Completed,71311.2754010674,SINGER SRI LANKA PLC,LK,"Consumer electronics retailer, Household appliances retailer",LK30039FS,8412727.0,HAYLEYS PLC,LK,"Aluminium extrusion manufacturing holding company, Biotechnology research service holding company, Business outsourcing service holding company, Fabric manufacturing holding company, Fibre manufacturer holding company, Hotel operator holding company, Hydro electric power generation services holding company, Logistics services holding company, Personal care product manufacturing holding company, Processed fruits and vegetable manufacturing holding company, Purification engineering service holding company, Rubber glove manufacturer holding company, Solar electric power generation services holding company, Tea plantation operating holding company, Wind electric power generation services holding company",LK30007FS,8116820.0,,,,,,RETAIL HOLDINGS (SRI LANKA) BV,NL,Investment holding company,NL33228889,7246343.0,RETAIL HOLDINGS NV,CW,Sewing machine manufacturing holding company,CW*S0069191,67056657.0,,,
,,CARBOTELS (PVT) LTD,LK,,,,,,,,,,,,,,,,CARBOTELS (PVT) LTD,LK,Hotel investment services,LK0000050744,113787189.0,,,,,,,,,,,,,,,,,,
,,VOLANKA (PVT) LTD,LK,,,,,,,,,,,,,,,,VOLANKA (PVT) LTD,LK,Investment services,,,,,,,,,,,,,,,,,,,,
12599.0,1601223992.0,NIKON CORPORATION,JP,NIKON METROLOGY NV,BE,Acquisition increased from 100% to 100%,Completed,71295.0517703574,40473.0,Nikon Metrology raises capital,Acquisition increased from 100% to 100%,Completed,71295.0517703574,NIKON METROLOGY NV,BE,"CAD software developer, Metrology measuring instruments manufacturer",BE0463581707,2147787.0,NIKON CORPORATION,JP,"Digital camera manufacturer, IC stepper and semiconductor machine manufacturer, Imaging machine manufacturer, Microscope manufacturer",JP5010001008763,51057004.0,,,,,,,,,,,,,,,,,,
12600.0,2007872297.0,DUFERCO ITALIA HOLDING SPA,IT,COMAL SPA,IT,Acquisition increased from 2.13% to 100% Bid 2-Increased Bid,Completed,71289.3836198244,45736.0,Duferco delists Comal,Acquisition increased from 2.13% to 100% Bid 2-Increased Bid,Completed,71289.3836198244,COMAL SPA,IT,Large scale photovoltaic systems manufacturer,IT01685280560,13805962.0,DUFERCO ITALIA HOLDING SPA,IT,Steel manufacturer,IT06081270636,5358323.0,,,,,,VIRTUTIS SOLARIS SRL,IT,Operating holding company,IT17243371006,582896026.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAVIO CONSULTING SRL,IT,Operating holding company,IT02349920567,480698413.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALBERTO PREVITALI,,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR ANDREA SANTARELLI,IT,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MY TEAM LAB SRL,IT,Consultancy services provider,IT02597320411,317375224.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VIFRAN SRL,IT,gasoline and lubricating oils retailer,IT02358000699,144067111.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAM SRL,IT,Mechanical precision equipment manufacturer,,,,,,,,,,
12601.0,2007193941.0,"HANKUK CARBON CO., LTD",KR,"HANKUK ADVANCED MATERIALS CO., LTD",KR,Acquisition 100%,Completed,71273.9455681142,45199.0,Hankuk Carbon acquires and absorbs Hankuk Advanced Materials,Acquisition 100%,Completed,71273.9455681142,"HANKUK ADVANCED MATERIALS CO., LTD",KR,Glass and carbon fabric manufacturer,KR1913110000564,46731430.0,"HANKUK CARBON CO., LTD",KR,"Carbon fibre manufacturer, Electronic components manufacturer, Glass paper manufacturer, Heat insulation panels supplier, Insulation panel manufacturer, LED components manufacturer",KR1801110054691,6741010.0,,,,,,,,,,,,,,,,,,
12602.0,1907134807.0,"BEIJING SUPERMAP SOFTWARE CO., LTD",CN,"NANJING GUOTU INFORMATIONAL INDUSTRY CO., LTD",CN,Acquisition 100%,Completed,71266.5032206977,42520.0,Beijing Supermap Software has acquired Nanjing Guotu Informational Industry,Acquisition 100%,Completed,71266.5032206977,"NANJING GUOTU INFORMATIONAL INDUSTRY CO., LTD",CN,"Data engineering services, Geographic information system application developer",CN9363220846,147788113.0,"BEIJING SUPERMAP SOFTWARE CO., LTD",CN,"Geographic information system cloud services, Geographic information system platform software developer",CN32089PC,75569062.0,,,,,,MR ZHANG WEILIANG,CN,Individual,,,,,,,,China Securities Regulatory Commission,China,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR SUN ZAIHONG,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR WU CHANGBIN,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR JIANG BIN,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS LIU XINPING,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR WANG LVHUA,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR WANG YAHUA,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS HU YONGZHEN,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR JI BO,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JIANGSU GAOTOU KEDAI VENTURE CAPITAL ENTERPRISE (LP),CN,Fund,CN9404234457,338131927.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JIANGSU TALENT INNOVATION VENTURE CAPITAL PARTNERSHIP (LP),CN,Fund,CN9367124408,284065568.0,,,,,,,,
12603.0,1907160777.0,"TONGDING INTERCONNECTION INFORMATION CO., LTD",CN,"ZHEJIANG WEINENG TECHNOLOGY CO., LTD",CN,Acquisition 100%,Withdrawn,71255.0014511227,42661.0,Tongding Interconnection Information withdraws acquisition of Zhejiang Weineng Technology,Acquisition 100%,Withdrawn,71255.0014511227,"ZHEJIANG WEINENG TECHNOLOGY CO., LTD",CN,Telecommunications services,CN9365584373,269769554.0,"TONGDING INTERCONNECTION INFORMATION CO., LTD",CN,"Communication cable manufacturer, Fibre optic cable manufacturer, Power cable manufacturer",CN40157PC,98490372.0,,,,,,MR SHENG JIANQIN,CN,Individual,,,,,,,,China Securities Regulatory Commission,China,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR CHAI JIANFENG,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HUZHOU JIFEN INVESTMENT PARTNERSHIP ENTERPRISE (LP),CN,"Investment advisory services, Investment management services",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HUZHOU MUQING INVESTMENT MANAGEMENT CO., LTD",CN,"Investment advisory services, Investment management services",,,,,,,,,,
12604.0,1907226156.0,"HITACHI CHEMICAL CO., LTD",JP,THAI STORAGE BATTERY PCL,TH,Acquisition increased from 43.9% to 86.85%,Completed,71228.383831097,42983.0,Hitachi Chemical and Siam Magi acquire further stake in Thai Storage Battery,Acquisition increased from 43.9% to 86.85%,Completed,71228.383831097,THAI STORAGE BATTERY PCL,TH,Automobile battery manufacturer,TH0107537002141,7088224.0,"HITACHI CHEMICAL CO., LTD",JP,"Aluminum-metallized film manufacturer, Capacitor manufacturer, Electronic products manufacturer, Inorganic chemicals manufacturer, Organic chemicals manufacturer, Printed circuit boards manufacturer",JP3011101018084,51056674.0,,,,,,,,,,,,,,,,Bundeswettbewerbsbehörde,Austria,
,,"SIAM MAGI CO., LTD",TH,,,,,,,,,,,,,,,,"SIAM MAGI CO., LTD",TH,Investment holding company,TH0105560039798,343764178.0,,,,,,,,,,,,,,,,,,
12605.0,2007970956.0,LINDSAY AUSTRALIA LTD,AU,SRT LOGISTICS PTY LTD,AU,Acquisition 100%,Completed,71214.2535429035,45839.0,Lindsay Australia acquires SRT Logistics,Acquisition 100%,Completed,71214.2535429035,SRT LOGISTICS PTY LTD,AU,Transport services,AU086507002,172255261.0,LINDSAY AUSTRALIA LTD,AU,"Integrated logistics support services, Refrigerated storage services, Road freight services, Warehousing services",AU061642733,9014467.0,,,,,,,,,,,,,,,,,,
12606.0,2007609303.0,UNITIL CORPORATION,US,BANGOR NATURAL GAS COMPANY,US,Acquisition 100%,Completed,71200.0,45688.0,Unitil acquires Bangor Natural Gas from PHC Utilities,Acquisition 100%,Completed,71200.0,BANGOR NATURAL GAS COMPANY,US,Natural gas distribution services provider,US414748778L,561023155.0,UNITIL CORPORATION,US,Natural gas distribution services provider,US020381573,701315.0,,,,,,PHC UTILITIES INC.,US,Natural gas distribution services provider,US*110178915545,375552371.0,,,,,,Maine Public Utilities Commission,United States,
12607.0,146318.0,ITRON INC.,US,SILICON ENERGY CORPORATION,US,Acquisition 100%,Completed,71200.0,37684.0,Itron completes acquisition of Silicon Energy,Acquisition 100%,Completed,71200.0,SILICON ENERGY CORPORATION,US,Enterprise energy management software developer,US943290577,78491.0,ITRON INC.,US,"Refined fuels and liquid metering systems manufacturer, Utility software developer",US911011792,10754709.0,,,,,,,,,,,,,,,,,,
12608.0,101223.0,NETRATINGS INC.,US,JUPITER MEDIA METRIX INC.,US,Acquisition 100%,Withdrawn,71200.0,37306.0,NetRatings is to buy Jupiter Media Metrix.,Acquisition 100%,Withdrawn,71200.0,JUPITER MEDIA METRIX INC.,US,"Internet and new technology analysis and measurement, Online research of the economy",US113374729,818298.0,NETRATINGS INC.,US,"Internet information solutions provider, Online audience measurement information and analysis service",US770461990,59968091.0,,,,,,,,,,,,,,,,,,
12609.0,1943040588.0,"5I5J HOLDING GROUP CO., LTD",CN,"BEIJING WOAIWOJIA REAL ESTATE AGENCY CO., LTD",CN,Acquisition increased from 90.44% to 98.44%,Completed Assumed,71199.8838928462,44008.0,5I5J Holding Group to acquire further stake in Beijing Woaiwojia Real Estate Agency from Mr Lin Jie,Acquisition increased from 90.44% to 98.44%,Completed Assumed,71199.8838928462,"BEIJING WOAIWOJIA REAL ESTATE AGENCY CO., LTD",CN,"Online real estate agency services platform operator, Real estate agency services",CN9360897278,159975470.0,"5I5J HOLDING GROUP CO., LTD",CN,Property brokerage holding company,CN30265PC,7807682.0,,,,,,MR LIN JIE,CN,Individual,,,,,,,,,,
12610.0,1909481068.0,FINCANTIERI SPA,IT,CHANTIERS DE L'ATLANTIQUE SA,FR,Acquisition 50%,Withdrawn,71192.7511558899,44271.0,Fincantieri withdraws planned acquisition of Chantiers de l'Atlantique,Acquisition 50%,Withdrawn,71192.7511558899,CHANTIERS DE L'ATLANTIQUE SA,FR,"Cruiseships, ferries, offshore and other vessels construction services, Prefabricated modular ship cabins interior design services, Prefabricated modular ship cabins manufacturer, Ship and offshore rigs repair services, Wind turbines developer, Wind turbines manufacturer",FR439067612,7770816.0,FINCANTIERI SPA,IT,Merchant and naval vessels manufacturer,IT00397130584,5358008.0,,,,,,GOVERNMENT OF FRANCE,FR,Government,FR*J00S1080,58528597.0,,,,,,European Commission,European Union,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"STX OFFSHORE & SHIPBUILDING CO., LTD",KR,Ship building services,KR1801110002814,8692056.0,,,,,,,,
