unnamed__0,deal_num,acq_name,acq_country_code,tar_name,tar_country_code,deal_type,deal_status,deal_value,last_deal_status_date,deal_headline,deal_type__1,deal_status__1,deal_value__1,tar_name__1,tar_country_code__1,tar_busi_descr,tar_bvd_id_num,tar_orbis_id_num,acq_name__1,acq_country_code__1,acq_busi_descr,acq_bvd_id_num,acq_orbis_id_num,gr_acq_name,gr_acq_country_code,gr_acq_busi_descr,gr_acq_bvd_id_num,gr_acq_orbis_id_num,ven_name,ven_country_code,ven_busi_descr,ven_bvd_id_num,ven_orbis_id_num,gr_ven_name,gr_ven_country_code,gr_ven_busi_descr,gr_ven_bvd_id_num,gr_ven_orbis_id_num,regulatory_body_name,regulatory_body_country,type_of_deal_opportunity
4329.0,1941309766.0,"GUANGDONG HESHI AUTOMATION TECHNOLOGY CO., LTD",CN,"SINOR ELECTRONICS DEVICES CO., LTD",CN,Acquisition 51%,Completed,283.605267088171,42775.0,Guangdong Heshi Automation Technology acquires a majority stake in Sinor Electronics Devices from multiple shareholders,Acquisition 51%,Completed,283.605267088171,"SINOR ELECTRONICS DEVICES CO., LTD",CN,"Automatic packaging machinery and labelling machinery manufacturer, Production machinery manufacturer",CN9372707611,270539794.0,"GUANGDONG HESHI AUTOMATION TECHNOLOGY CO., LTD",CN,"Automation industry machinery manufacturer, Technology college operator",CN43333PC,263406717.0,,,,,,MR ZHANG LICHAO,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR WEN BINWU,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR TAN YINGZHENG,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR CAO JIANHUA,CN,Individual,,,,,,,,,,
4330.0,1943036926.0,"XINJIANG TIANYE WATER SAVING IRRIGATION SYSTEM CO., LTD",CN,"SHIHEZI WESTERN REGION WATER CONSERVANCY HYDROPOWER BUILDING INSTALLATION ENGINEERING CO., LTD",CN,Acquisition 100%,Completed Assumed,283.602908461964,43986.0,Xinjiang Tianye via Xinjiang Tianye Water Saving Irrigation System to acquire Shihezi Western Region Water Conservancy Hydropower Building Installation Engineering from Xinjiang Shihezi Manas River Domain Management Office,Acquisition 100%,Completed Assumed,283.602908461964,"SHIHEZI WESTERN REGION WATER CONSERVANCY HYDROPOWER BUILDING INSTALLATION ENGINEERING CO., LTD",CN,Water conservancy and hydropower engineering construction services,CN9398804914,336690991.0,"XINJIANG TIANYE WATER SAVING IRRIGATION SYSTEM CO., LTD",CN,"Plastic water irrigation system manufacturer, Water irrigation system installation services",CN31339PC,261851339.0,,,,,,XINJIANG SHIHEZI MANAS RIVER DOMAIN MANAGEMENT OFFICE,CN,Water conservancy project construction services,CN9456310026,284373260.0,,,,,,,,
4331.0,1943078365.0,MINDCHAMPS PRESCHOOL SINGAPORE PTE LTD,SG,MINDCHAMPS PRESCHOOL @ CHANGI BUSINESS PARK PTE LTD,SG,Acquisition 100%,Completed,283.558030480657,43465.0,MindChamps PreSchool sells MindChamps PreSchool @ Changi Business Park to MindChamps PreSchool Singapore with updated consideration,Acquisition 100%,Completed,283.558030480657,MINDCHAMPS PRESCHOOL @ CHANGI BUSINESS PARK PTE LTD,SG,Preschool operator,SG200818395H,349908583.0,MINDCHAMPS PRESCHOOL SINGAPORE PTE LTD,SG,Pre-school childcare franchising services holding company,SG200814615E,349904915.0,MINDCHAMPS PRESCHOOL LTD,SG,Preschool operator holding company,SG200814577H,192409097.0,MINDCHAMPS PRESCHOOL LTD,SG,"Preschool franchising services holding company, Preschool operator holding company",SG200814577H,192409097.0,,,,,,,,
4332.0,1909093711.0,EKOTERRA EOOD,BG,BIOTOP EAD,BG,Acquisition increased from 100% to 100%,Completed,283.361298204362,41710.0,Biotop issues shares to Ekoterra in lieu of debt,Acquisition increased from 100% to 100%,Completed,283.361298204362,BIOTOP EAD,BG,"Crop farming services, Oilseed and grain farming services provider, Vegetables farming services",BG111588367,69087468.0,EKOTERRA EOOD,BG,Strawberry farming services provider,BG112538506,7325199.0,,,,,,,,,,,,,,,,,,
4333.0,2007239032.0,CIG PANNONIA ELETBIZTOSITO NYRT,HU,CIG PANNONIA ELSO MAGYAR ALTALANOS BIZTOSITO ZRT,HU,Acquisition increased from 100% to 100%,Announced,283.351176537369,45161.0,CIG Pannonia to inject capital into EMABIT,Acquisition increased from 100% to 100%,Announced,283.351176537369,CIG PANNONIA ELSO MAGYAR ALTALANOS BIZTOSITO ZRT,HU,Non-life insurance services,HU14440306,123637492.0,CIG PANNONIA ELETBIZTOSITO NYRT,HU,Life insurance services,HU14153730,79126847.0,,,,,,,,,,,,,,,,,,
4334.0,1941277370.0,"HUNAN ZELIVE INSUARANCE BROKERAGE CO., LTD",CN,CHANGSHA TIANSHUN INSURANCE AGENCY LTD,CN,Acquisition 100%,Completed Assumed,283.152588001721,43699.0,Hunan Zelive Insuarance Brokerage to acquire Changsha Tianshun Insurance Agency from Mr Wen Wei and Ms Luo Jinrong,Acquisition 100%,Completed Assumed,283.152588001721,CHANGSHA TIANSHUN INSURANCE AGENCY LTD,CN,Insurance agency,CN9362920026,268437891.0,"HUNAN ZELIVE INSUARANCE BROKERAGE CO., LTD",CN,Insurance brokerage services,CN55746PC,273623234.0,,,,,,MR WEN WEI,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS LUO JINRONG,CN,Individual,,,,,,,,,,
4335.0,1943215329.0,RAMSSOL GROUP BHD,MY,RAMS SOLUTIONS SDN BHD,MY,Acquisition 100%,Completed Assumed,283.149218026386,44841.0,Ramssol Group to acquire RAMS Solutions from Mr Tan Chee Seng and others,Acquisition 100%,Completed Assumed,283.149218026386,RAMS SOLUTIONS SDN BHD,MY,Human resource software development services,MY911081-K,237029739.0,RAMSSOL GROUP BHD,MY,"Human resource consultancy services holding company, Human resource software development services holding company",MY1310446-A,481599569.0,,,,,,MR TAN CHEE SENG,MY,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS LEE MIEW LAN,MY,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR WONG KUM LOONG,MY,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR LIEW YU HOE,MY,Individual,,,,,,,,,,
4336.0,2007401242.0,SIMPL SOLYUSHNZ KEPITL AO,RU,LIZINGOVAYA KOMPANIYA PROSTYE RESHENIYA OOO,RU,Acquisition increased from 100% to 100%,Announced,283.081733585198,45289.0,Simpl Solyushnz Kepitl to inject funds into Lizingovaya Kompaniya Prostye Resheniya,Acquisition increased from 100% to 100%,Announced,283.081733585198,LIZINGOVAYA KOMPANIYA PROSTYE RESHENIYA OOO,RU,Financial leasing services,RU92812728,135101908.0,SIMPL SOLYUSHNZ KEPITL AO,RU,"Financial leasing services holding company, Investment holding company",RU20824269,163720555.0,,,,,,,,,,,,,,,,,,
4337.0,2007472580.0,GENTILI MOSCONI SPA,IT,TINTORIA COMACINA SRL,IT,Acquisition 70%,Completed,283.051402290225,45369.0,Gentili Mosconi acquires majority stake in Tintoria from Ms Angelmaria Bianchi and Mr Paolo Maggienga,Acquisition 70%,Completed,283.051402290225,TINTORIA COMACINA SRL,IT,Dyeing and finishing of silk fabrics services provider,IT01270640137,5263232.0,GENTILI MOSCONI SPA,IT,Printed and dyed fabrics manufacturer,IT01768380139,5263658.0,,,,,,MS ANGELMARIA BIANCHI,,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR PAOLO MAGGIENGA,,Individual,,,,,,,,,,
4338.0,1941105825.0,"SHENZHEN EAST SPACE LIGHT TECHNOLOGY CO., LTD",CN,"SHENZHEN EAST SPACE LIGHT INTELLIGENT MACHINE CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,283.031230879554,44018.0,Shenzhen East Space Light Technology to inject capital into Shenzhen East Space Light Intelligent Machine,Acquisition increased from 100% to 100%,Completed Assumed,283.031230879554,"SHENZHEN EAST SPACE LIGHT INTELLIGENT MACHINE CO., LTD",CN,"Computer software developer, Electronic product manufacturer",CN9376541516,330918335.0,"SHENZHEN EAST SPACE LIGHT TECHNOLOGY CO., LTD",CN,Intelligent detection equipment printed circuit board manufacturer,CN52255PC,47859687.0,,,,,,,,,,,,,,,,,,
4339.0,1943092802.0,JKN GLOBAL MEDIA PCL,TH,"JKN IMC CO., LTD",TH,Acquisition increased from 100% to 100%,Completed Assumed,282.914776638784,43555.0,JKN Global Media to inject capital in JKN IMC,Acquisition increased from 100% to 100%,Completed Assumed,282.914776638784,"JKN IMC CO., LTD",TH,Integrated marketing communication services,TH0735557001364,263480787.0,JKN GLOBAL MEDIA PCL,TH,"Cable and satellite television broadcasting services, Media airtime buying services, Media content management and distribution services",TH0107559000303,370660535.0,,,,,,,,,,,,,,,,,,
4340.0,1941244873.0,BRITISH AUTOMOTIVE HOLDING SA,PL,SSANGYONG POLSKA SP ZOO,PL,Acquisition 100%,Completed Assumed,282.781986670685,44381.0,British Automotive Holding signs agreement to acquire SsangYong Polska from SsangYong Motors Middle Europe,Acquisition 100%,Completed Assumed,282.781986670685,SSANGYONG POLSKA SP ZOO,PL,Car wholesaler,PL382112935,401521845.0,BRITISH AUTOMOTIVE HOLDING SA,PL,Car dealer holding company,PL011927062,30519442.0,,,,,,SSANGYONG MOTORS MIDDLE EUROPE NV,BE,Car wholesaler,BE0829189355,84884370.0,,,,,,Office of Competition and Consumer Protection,Poland,
4341.0,1601100495.0,GEK TERNA SA,GR,ALPHA POWERTEC SA,GR,Acquisition 51%,Completed,282.759849232448,40025.0,GEK Terna has bought majority stake in Alpha Powertec,Acquisition 51%,Completed,282.759849232448,ALPHA POWERTEC SA,GR,"Import, trade, management and installation of equipment in various buildings, hospitals, airports, Installation and management of fuelling station equipment",GR002517401000,5145841.0,GEK TERNA SA,GR,"Car parking facilities operator, Industrial buildings construction services, Lignite mining services, Magnesia mining services, Motorways construction services, Parking facilities operator, Renewable electrical energy industrial plants construction services, Renewable electrical energy industrial plants operator, Waste management services",GR000253001000,5133852.0,,,,,,,,,,,,,,,,Commission for the Protection of Competition (CPC),Cyprus,
4342.0,2007133182.0,FOTOSET TRADING PVT LTD,IN,SPICE ISLANDS APPARELS LTD,IN,Acquisition 62.34%,Completed Assumed,282.243107644839,45753.0,Fotoset Trading to acquire majority stake in Spice Islands Apparels from five shareholders,Acquisition 62.34%,Completed Assumed,282.243107644839,SPICE ISLANDS APPARELS LTD,IN,Apparel manufacturer,IN32480FI,37507055.0,FOTOSET TRADING PVT LTD,IN,Non-classifiable establishment,IN0002930509,155263000.0,,,,,,SHAREHOLDER,,Shareholder,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR UMESH MOHAN KATRE,IN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS SEEMA UMESH KATRE,IN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMESH M KATRE HUF,IN,Family,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOHAN G KATRE HUF,IN,Family,,,,,,,,,,
4343.0,2007145280.0,GRUPO INMOBILIARIO NARTHEX SL,ES,GALERIA COMERCIAL DEL MUEBLE SL,ES,Acquisition 100%,Completed Assumed,282.213084486609,45074.0,Grupo Inmobiliario Narthex to absorb Galeria Comercial del Mueble,Acquisition 100%,Completed Assumed,282.213084486609,GALERIA COMERCIAL DEL MUEBLE SL,ES,Cafeteria and bar management services,ESB28651636,3013311.0,GRUPO INMOBILIARIO NARTHEX SL,ES,Real estate services,ESB82130832,6799505.0,,,,,,,,,,,,,,,,,,
4344.0,1941738880.0,"SHANGHAI NINGYUAN PRECISION MACHINERY CO., LTD",CN,"HONGTE MACHINERY DEVELOPMENT (SHANGHAI) CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,282.181662140859,45543.0,Shanghai Ningyuan Precision Machinery to inject capital into Hongte Machinery Development (Shanghai),Acquisition increased from 100% to 100%,Completed Assumed,282.181662140859,"HONGTE MACHINERY DEVELOPMENT (SHANGHAI) CO., LTD",CN,"Electromechanical equipment and accessories manufacturer, Hardware wholesaler",CN9384471376,275660213.0,"SHANGHAI NINGYUAN PRECISION MACHINERY CO., LTD",CN,Machine tool manufacturer,CN53222PC,142867844.0,,,,,,,,,,,,,,,,,,
4345.0,556982.0,HIGHVIEW RESOURCES LTD,CA,PARIS ENERGY LTD,CA,Acquisition 100%,Completed,282.113974045514,39268.0,Highview Resources Ltd has acquired Paris Energy Ltd,Acquisition 100%,Completed,282.113974045514,PARIS ENERGY LTD,CA,Oil and gas exploration services,CA30828NC,44680354.0,HIGHVIEW RESOURCES LTD,CA,Oil and gas exploration services,CA30828NC,44680354.0,,,,,,,,,,,,,,,,,,
4346.0,1907146108.0,TRENT LTD,IN,FIORA SERVICES LTD,IN,Acquisition increased from 89.88% to 96.79%,Completed,282.036933527474,42437.0,Trent hikes stake in Fiora Services,Acquisition increased from 89.88% to 96.79%,Completed,282.036933527474,FIORA SERVICES LTD,IN,Business support services,IN0000279733,108063425.0,TRENT LTD,IN,"Department store operator, Hypermarket operator",IN30407FI,6533055.0,,,,,,TATA INVESTMENT CORPORATION LTD,IN,Investment services,IN30735FI,15736719.0,,,,,,,,
4347.0,1603027931.0,"GUANGXI FANGSHENG INDUSTRIAL CO., LTD",CN,"LIUZHOU CHENGLONG SPECIAL PURPOSE VEHICLE CO., LTD",CN,Acquisition increased from 97% to 100%,Completed,281.942301534162,39668.0,Guangxi Fangsheng Industrial buys out Liuzhou Chenglong Particular Car,Acquisition increased from 97% to 100%,Completed,281.942301534162,"LIUZHOU CHENGLONG SPECIAL PURPOSE VEHICLE CO., LTD",CN,"Automobile car manufacturer, Steel tank car body manufacturer",CN9360304541,12150180.0,"GUANGXI FANGSHENG INDUSTRIAL CO., LTD",CN,Automobile components manufacturer,CN9360109278,12151453.0,,,,,,"LIUZHOU LIUHE FANGSHENG MACHINERY CO., LTD",CN,Automobile part manufacturer,,,,,,,,,,
4348.0,1601085520.0,METRO INTERNATIONAL SA,LU,TRANSJORNAL EDIÇÕES DE PUBLICAÇÕES SA,PT,Acquisition increased from 65% to 100%,Completed,281.50824774026,39974.0,Média Capital sells stake in Transjornal,Acquisition increased from 65% to 100%,Completed,281.50824774026,TRANSJORNAL EDIÇÕES DE PUBLICAÇÕES SA,PT,Newspaper publisher,PT505338602,13820279.0,METRO INTERNATIONAL SA,LU,Newspaper publisher,LULB73790,58421335.0,,,,,,GRUPO MEDIA CAPITAL SGPS SA,PT,"Music and entertainment events promotion and management services, Music publisher, Online discounts and offers search and reservation platform provider, Radio broadcasting services, Television broadcasting services, Television programmes producer",PT502816481,14538163.0,,,,,,,,
4349.0,1909285028.0,INDATA SOFTWARE SA,PL,INFOLAN SP ZOO,PL,Acquisition increased from 51% to 100%,Completed,281.460939918822,42258.0,Indata Software acquires Infolan,Acquisition increased from 51% to 100%,Completed,281.460939918822,INFOLAN SP ZOO,PL,"Computer systems integration services, Data centre and hosting services",PL142654757,103638967.0,INDATA SOFTWARE SA,PL,"Software developer, Software provider, Systems integration services, Website design services",PL021081309,97898090.0,,,,,,,,,,,,,,,,,,
4350.0,1907053855.0,"THAI ANBAO PAPER PRODUCTS CO., LTD",TH,"AKSORN ART PAPER CUP AND PACKAGING CO., LTD",TH,Acquisition 60%,Completed Assumed,281.336159198755,41851.0,Thai Anbao Paper Products to acquire majority stake in Aksorn Art Paper Cup and Packaging from Jim's Group,Acquisition 60%,Completed Assumed,281.336159198755,"AKSORN ART PAPER CUP AND PACKAGING CO., LTD",TH,Printing services,TH0745555006679,237819682.0,"THAI ANBAO PAPER PRODUCTS CO., LTD",TH,Paper cups manufacturer,TH0105547118035,159758778.0,,,,,,"JIM'S GROUP CO., LTD",TH,Food additives and seasonings manufacturer,TH0105522009755,39732913.0,,,,,,,,
4351.0,1907240517.0,"JIANGSU CHIATA FOTON CO., LTD",CN,"HEFEI HUAJIU FOTON AUTO PARTS CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,281.187001481978,43719.0,Jiangsu Chiata Foton to inject capital into Hefei Huajiu Foton Auto Parts,Acquisition increased from 100% to 100%,Completed Assumed,281.187001481978,"HEFEI HUAJIU FOTON AUTO PARTS CO., LTD",CN,Auto parts wholesaler,CN9380173098,272797750.0,"JIANGSU CHIATA FOTON CO., LTD",CN,Online automotive parts retailer,CN43015PC,230849315.0,,,,,,,,,,,,,,,,,,
4352.0,1943128992.0,MIE INDUSTRIAL SDN BHD,MY,SEREMBAN ENGINEERING BHD,MY,Acquisition increased from 69.72% to 72.67%,Completed,281.076999081709,43753.0,MIE Industrial acquires stake in Seremban Engineering,Acquisition increased from 69.72% to 72.67%,Completed,281.076999081709,SEREMBAN ENGINEERING BHD,MY,"Heat exchanger manufacturer holding company, Industrial engineering services holding company, Process equipment steel structure fabrication services holding company, Waste treatment plant construction services holding company",MY45332-X,46770491.0,MIE INDUSTRIAL SDN BHD,MY,"Engineering services, Oil and gas industry project construction services",MY433722-P,49634243.0,,,,,,,,,,,,,,,,,,
4353.0,1941372259.0,"TIANJIN FEIMA FLAVOUR & FRAGRANCE TECHNOLOGY DEVELOPMENT CO., LTD",CN,"TIANJIN DOUBLE HORSE FLAVOURS & FRAGRANCES NEW TECHNOLOGY CO., LTD",CN,Acquisition increased from 31.27% to 60.8%,Completed,281.047577678581,42503.0,Tianjin Feima Flavour & Fragrance Technology Development acquires stake in Tianjin Double Horse Flavours & Fragrances New Technology from Mr Feng Zhijie,Acquisition increased from 31.27% to 60.8%,Completed,281.047577678581,"TIANJIN DOUBLE HORSE FLAVOURS & FRAGRANCES NEW TECHNOLOGY CO., LTD",CN,"Flavourings manufacturer, Perfumes and fragrances manufacturer",CN52772PC,84616376.0,"TIANJIN FEIMA FLAVOUR & FRAGRANCE TECHNOLOGY DEVELOPMENT CO., LTD",CN,"Technical consulting services, Technology developer",CN9361249119,164103658.0,,,,,,MR FENG ZHIJIE,CN,Individual,,,,,,,,,,
4354.0,1941558147.0,"HUBEI HUANGSHANG GROUP CO., LTD",CN,"HUBEI HUANGSHANG E-COMMERCE CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,280.64110153393,45095.0,Hubei Huangshang Group to inject capital into Hubei Huangshang E-Commerce,Acquisition increased from 100% to 100%,Completed Assumed,280.64110153393,"HUBEI HUANGSHANG E-COMMERCE CO., LTD",CN,E-commerce network platform operator,CN9392314940,280247350.0,"HUBEI HUANGSHANG GROUP CO., LTD",CN,Supermarket chain operator,CN45900PC,273596673.0,,,,,,,,,,,,,,,,,,
4355.0,1943022469.0,"QUICK CO., LTD",JP,"QUICK GLOBAL CO., LTD",JP,Acquisition increased from 100% to 100%,Completed,280.571495872132,43171.0,Quick injects fresh capital into Quick Global,Acquisition increased from 100% to 100%,Completed,280.571495872132,"QUICK GLOBAL CO., LTD",JP,Overseas talent solutions provider,JP6012301009432,302242751.0,"QUICK CO., LTD",JP,"Management consulting services, Recruitment magazine publisher, Smartphone application developer, Staff placement agency services, Web design services",JP9120001063067,51058525.0,,,,,,,,,,,,,,,,,,
4356.0,2007284933.0,DHOFAR FOOD AND INVESTMENT COMPANY SAOG,OM,DHOFAR POULTRY COMPANY SAOG,OM,Acquisition increased from 92.279% to 100%,Pending,280.517212483171,45201.0,Dhofar Food and Investment to acquire remaining stake in Dhofar Poultry,Acquisition increased from 92.279% to 100%,Pending,280.517212483171,DHOFAR POULTRY COMPANY SAOG,OM,"Poultry breeding services, Poultry wholesaler",OM2107465,12730975.0,DHOFAR FOOD AND INVESTMENT COMPANY SAOG,OM,"Cattle feed manufacturer, Investment services, Juice producer, Milk and dairy producer",OM2017520,59905943.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,Capital Market Authority (CMA),Oman,
4357.0,1943017949.0,COASTAL CORPORATION LTD,IN,CONTINENTAL FISHERIES INDIA PVT LTD,IN,Acquisition increased from 100% to 100%,Completed Assumed,280.411211306396,43874.0,Coastal Corporation to invest in Continental Fisheries India,Acquisition increased from 100% to 100%,Completed Assumed,280.411211306396,CONTINENTAL FISHERIES INDIA PVT LTD,IN,Marine fishing services,IN0012214577,189706973.0,COASTAL CORPORATION LTD,IN,Seafood processing services,IN34417FI,59652156.0,,,,,,,,,,,,,,,,,,
4358.0,2007080838.0,ANHUI A-RISING NEW ENERGY CORPORATION,CN,"MINGGUANG ANRUISHENG PIPELINE GAS CO., LTD",CN,Acquisition increased from 80% to 100%,Completed Assumed,280.337691602051,45673.0,Anhui A-Rising New Energy to acquire Mingguang Anruisheng Pipeline Gas from Hefei Fuman Renjian Energy Technology Development,Acquisition increased from 80% to 100%,Completed Assumed,280.337691602051,"MINGGUANG ANRUISHENG PIPELINE GAS CO., LTD",CN,Land pipeline transportation company,,,ANHUI A-RISING NEW ENERGY CORPORATION,CN,"Natural gas development investment services, Natural gas wholesaler",CN46175PC,269959960.0,,,,,,"HEFEI FUMAN RENJIAN ENERGY TECHNOLOGY DEVELOPMENT CO., LTD",CN,"Investment company, Technology development services",,,,,,,,,,
4359.0,2007657631.0,"BEIJING TRANSFAR ELECTRONIC GROUP., LTD",CN,"FUJIAN CHUANGSIFANG POWER SUPPLY CO., LTD",CN,Acquisition increased from 100% to 100%,Announced,280.17622470724,45519.0,Fujian Chuangsifang Power Supply to secure fresh funds from Beijing TransFar Electronic Group,Acquisition increased from 100% to 100%,Announced,280.17622470724,"FUJIAN CHUANGSIFANG POWER SUPPLY CO., LTD",CN,"Transmission, distribution and control equipment manufacturer",CN9386099151,332970431.0,"BEIJING TRANSFAR ELECTRONIC GROUP., LTD",CN,"Current sensors manufacturer, Power transformers manufacturer",CN52337PC,47942544.0,,,,,,,,,,,,,,,,,,
4360.0,1941678176.0,S-POOL INC.,JP,BLUE DOT GREEN INC.,JP,Acquisition increased from 70% to 100%,Completed Assumed,280.107450432407,44679.0,Econos to transfer stake in blue dot green to S-Pool,Acquisition increased from 70% to 100%,Completed Assumed,280.107450432407,BLUE DOT GREEN INC.,JP,Carbon offset and environmental consulting services,JP9010001143425,133183287.0,S-POOL INC.,JP,"Business outsourcing services, Employment agency services",JP8010001072939,1898602.0,,,,,,"ECONOS CO., LTD",JP,"Book retailer, Electrical appliances wholesaler, Environmental consulting services, Musical instrument retailer, Online retailing services, Secondhanded goods reuse shops operator, Software retailer",JP3430001029991,55370154.0,,,,,,,,
4361.0,1647005620.0,"INNER MONGOLIA YILI ENERGY CO., LTD",CN,"MONGOLIA NEW YILI ENERGY CO., LTD",MN,Acquisition 100%,Completed Assumed,280.098953255062,42140.0,Inner Mongolia Yili Energy to acquire stake in Mongolia New Yili Energy: shareholders rejected,Acquisition 100%,Completed Assumed,280.098953255062,"MONGOLIA NEW YILI ENERGY CO., LTD",MN,"General trading services, Metal resources exploration services, Nonmetallic mineral resources exploration services",,,"INNER MONGOLIA YILI ENERGY CO., LTD",CN,"Cement manufacturer, Coal fired thermal power generation services, Coal mining services, Polyvinyl chloride and caustic soda manufacturer",CN31063PC,284030452.0,,,,,,"ELION RESOURCES GROUP CO., LTD",CN,"Afforestation services, Desert tourism services, Investment services, Natural gas distribution services, Natural gas extraction services, Solar power generation services",CN9363952511,70261375.0,,,,,,,,
4362.0,2007753376.0,VALARTIS GROUP AG,CH,ENR RUSSIA INVEST SA,CH,Acquisition increased from 98.38% to 100%,Announced,280.026158428903,45574.0,Valartis publishes an offer to launch a public takeover of ENR Russia,Acquisition increased from 98.38% to 100%,Announced,280.026158428903,ENR RUSSIA INVEST SA,CH,Private equity investment services,CHCHE113649972,46083637.0,VALARTIS GROUP AG,CH,"Asset management services, Financial advisory services, Investment services",CHCHE101833144,1587707.0,,,,,,,,,,,,,,,,,,
,,VALARTIS AG,CH,,,,,,,,,,,,,,,,VALARTIS AG,CH,"Financial advisory services, Investment services",CHCHE112324510,48894631.0,,,,,,,,,,,,,,,,,,
4363.0,1941088387.0,"SHENZHEN EAST SPACE LIGHT TECHNOLOGY CO., LTD",CN,"SHENZHEN EAST SPACE LIGHT INTELLIGENT MACHINE CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,279.891148639512,43980.0,Shenzhen East Space Light Technology to inject capital into Shenzhen East Space Light Intelligent Machine,Acquisition increased from 100% to 100%,Completed Assumed,279.891148639512,"SHENZHEN EAST SPACE LIGHT INTELLIGENT MACHINE CO., LTD",CN,"Computer software developer, Electronic product manufacturer",CN9376541516,330918335.0,"SHENZHEN EAST SPACE LIGHT TECHNOLOGY CO., LTD",CN,Intelligent detection equipment printed circuit board manufacturer,CN52255PC,47859687.0,,,,,,,,,,,,,,,,,,
4364.0,1907032057.0,FORTH CORPORATION PCL,TH,"FORTH TRACKING SYSTEM CO., LTD",TH,Acquisition increased from 100% to 100%,Completed Assumed,279.798531907056,42421.0,Forth Corporation and other investors to inject capital into Forth Tracking System,Acquisition increased from 100% to 100%,Completed Assumed,279.798531907056,"FORTH TRACKING SYSTEM CO., LTD",TH,GPS Tracking system manufacturer,TH0105548088326,237400215.0,FORTH CORPORATION PCL,TH,"Electronic circuit board assembly manufacturer, Electronic monitoring systems manufacturer, Telecommunication switch exchanger equipment manufacturer",TH0107548000471,31396769.0,,,,,,,,,,,,,,,,,,
,,INVESTOR,,,,,,,,,,,,,,,,,INVESTOR,,Investors,,,,,,,,,,,,,,,,,,,,
4365.0,1909578902.0,SPUMATEX SL,ES,FLEXOTEX SL,ES,Acquisition increased from 60% to 100%,Completed Assumed,279.71539276471,43597.0,Spumatex to absorb Flexotex,Acquisition increased from 60% to 100%,Completed Assumed,279.71539276471,FLEXOTEX SL,ES,Footwear rubber insoles manufacturer,ESB03458692,2991263.0,SPUMATEX SL,ES,"Foam, latex and derivatives products manufacturer",ESB03147113,3049452.0,,,,,,MS PILAR LLOPIS AGULLO,ES,Individual,,,,,,,,,,
4366.0,1909295867.0,NORDIC LEISURE AB,SE,SCORE 24 AB,SE,Acquisition 100%,Completed,278.982850250803,42286.0,Nordic Leisure acquires Score 24,Acquisition 100%,Completed,278.982850250803,SCORE 24 AB,SE,Online sports performance and results platform operator,SE5567643977,84893969.0,NORDIC LEISURE AB,SE,"Gambling investment services, Online gambling services",SE5566850755,32169566.0,,,,,,,,,,,,,,,,,,
4367.0,2007173706.0,"WUHU FU'AN TRANSPORTATION CO., LTD",CN,"WUHU ANZHIDA LOGISTICS CO., LTD",CN,Acquisition 100%,Completed Assumed,278.809751572234,45821.0,Wuhu Fu'an Transportation to acquire Wuhu Anzhida Logistics from Tianjin Anda Logistics,Acquisition 100%,Completed Assumed,278.809751572234,"WUHU ANZHIDA LOGISTICS CO., LTD",CN,"General cargo storage services, General freight transportation services",CN9360751277,147396996.0,"WUHU FU'AN TRANSPORTATION CO., LTD",CN,"General cargo storage services, General freight transportation services",CN9360693632,147387125.0,,,,,,"TIANJIN ANDA LOGISTICS CO., LTD",CN,"General freight trucking services, Transportation and logistics services, Warehousing services",CN41913PC,198887372.0,,,,,,,,
